,jk,kalimat,label,naon,propn,subyek,takso
744,112,dalam kursus pendahuluan ini anda akan belajar pemrograman dengan java dengan cara yang mudah dan interaktif  nyou akan belajar tentang struktur data fundamental seperti daftar tumpukan antrian dan pohon dan menyajikan algoritma untuk memasukkan menghapus pencarian dan menyortir informasi pada struktur data ini dengan cara yang efisien  nemphasis diberi umpan balik langsung dan memiliki pengalaman yang menyenangkan  pengetahuan pemrograman tidak hanya berguna untuk dapat memprogram perangkat hari ini seperti komputer dan ponsel pintar  itu juga membuka pintu untuk berpikir komputasi yaitu penerapan teknik komputasi untuk proses setiap hari  tentu saja ini dirancang dengan mempertimbangkan bagian dan rekomendasi dari dewan perguruan tinggi untuk mempersiapkan peserta didik untuk penempatan lanjutan ilmu komputer ap ujian ,1,0.42857142857142855,0,1,1
745,64,mengatur data pada array dan daftar terkait menggunakan tipe dan kelas data primitif  nmengembangkan dan menggunakan struktur data linier seperti tumpukan dan antrean yang diterapkan dengan daftar atau larik yang ditautkan  mengembangkan dan menggunakan struktur data non linear seperti pohon termasuk pohon pencarian biner dan tumpukan diimplementasikan dengan daftar atau larik yang ditautkan  n menerapkan algoritme untuk pencarian dan pemilahan data yang efisien  n,2,0.421875,0,0,1
746,4,pemrograman untuk ilmu data,0,0.75,1,0,0
747,143,ada permintaan yang meningkat untuk orang orang dengan keterampilan untuk bekerja dengan kumpulan data besar dan kursus ini dapat memulai anda di perjalanan anda melalui program micromasters data besar kami menuju kredensial yang diakui di daerah yang sangat kompetitif ini  menggunakan kegiatan praktis dan aplikasi ruang kerja processingjs inovatif kami anda akan belajar bagaimana teknologi digital bekerja dan akan mengembangkan keterampilan pengkodean anda melalui tugas tugas yang menarik dan kolaboratif  anda akan belajar desain algoritma serta konsep konsep pemrograman dasar seperti pemilihan data iterasi dan penguraian data abstraksi fungsional dan organisasi  selain itu anda akan belajar bagaimana melakukan visualisasi data sederhana menggunakan processingjs dan menanamkan pembelajaran anda menggunakan tugas berdasarkan masalah  kursus ini akan menguji pengetahuan dan keterampilan anda dalam memecahkan masalah sains data skala kecil yang bekerja dengan dataset dunia nyata dan mengembangkan pemahaman anda tentang data di dunia di sekitar anda ,1,0.3776223776223776,1,1,1
748,30,bagaimana menganalisis data dan melakukan visualisasi data sederhana menggunakan processingjsunderstand dan menerapkan konsep konsep pengantar pemrograman seperti sequencing iteration dan selectionequip anda untuk belajar ilmu komputer atau bahasa pemrograman lainnya,2,0.4666666666666667,1,1,1
749,6,terapan proyek batu kapur belajar dalam,0,0.6666666666666666,0,0,0
750,53,dalam proyek batu penjuru ini  anda akan menggunakan perpustakaan pembelajaran mendalam dari pilihan anda untuk mengembangkan kereta api dan menguji model pembelajaran mendalam  memuat data dan preprocess untuk masalah sebenarnya membangun model dan kemudian memvalidasinya  akhirnya anda akan menyajikan laporan proyek untuk menunjukkan validitas model anda dan kemampuan anda dalam bidang pembelajaran mendalam ,1,0.41509433962264153,0,1,1
751,51,menentukan metode pembelajaran mendalam apa yang digunakan dalam situasi apa yang tahu bagaimana membangun model pembelajaran yang mendalam untuk memecahkan masalah yang nyata  menguasai proses pembuatan saluran pembelajaran mendalam  menerapkan pengetahuan tentang pembelajaran mendalam untuk meningkatkan model menggunakan data nyata yang menunjukkan kemampuan untuk menyajikan dan mengkomunikasikan hasil proyek pembelajaran mendalam,2,0.39215686274509803,0,0,1
752,5,pemodelan elemen hingga kinerja tinggi,0,0.6,0,0,0
753,99,simulasi teknik dengan cepat menjadi fundamental di hampir semua sektor industri mulai dari kedokteran hingga aerospace energi dan seterusnya  dalam kursus ini anda akan belajar terobosan umum metode elemen hingga adaptif afem dan perangkat lunak open source fenics yang akan memposisikan anda untuk memimpin untuk secara efektif menyelesaikan tantangan besar dalam sains dan teknik  kursus ini menargetkan para insinyur di industri atau mahasiswa teknik di tingkat master dan doktor atau menjelang akhir studi sarjana  pelajar yang mencapai nilai teratas dalam kursus pertama ini dalam serangkaian dua kursus akan ditawarkan akses ke superkomputer dan simulasi aliran turbulen yang lebih canggih ,1,0.40404040404040403,0,1,0
754,74,setelah menyelesaikan kursus anda akan dapat memperoleh afem untuk pde umum dengan relevansi dalam industri persamaan stok navier untuk aliran mampat persamaan gelombang elastisitas linear dan kombinasi multi fisika dari persamaan ini  memperoleh sifat dasar dari metode yang merupakan kunci untuk ketahanan dan efisiensi seperti stabilitas konservasi energi dan perkiraan kesalahan apriori dan posteriori  menerapkan algoritma femum umum seperti adaptifitas perakitan dan penyempitan mesh lokal dan memiliki pemahaman dasar tentang penerapannya pada fenik hpc ,2,0.5135135135135135,0,1,1
755,3,jaringan fisik maya,0,0.3333333333333333,0,0,0
756,116,dalam kursus ini anda akan belajar tentang evolusi masa depan jaringan komunikasi menuju aplikasi jenis mesin yang disebut juga sebagai sistem fisik maya  anda akan dilengkapi dengan dasar dasar untuk merancang dan menerapkan jaringan jaringan seperti itu sesuai dengan kebutuhan aplikasi  sebagian besar pengetahuan ini mewakili prinsip prinsip yang mendasari evolusi jaringan informasi terkini  evolusi ini mengharuskan pertimbangan ulang dan desain ulang bagian utama dari jaringan komunikasi untuk membuat mereka cocok untuk aplikasi modern seperti robot dan kontrol koordinasi drone dari mesin otomatisasi atau juga aplikasi augmented reality  kursus memberikan gambaran umum tentang prinsip prinsip dasar evolusi masa depan ini terhadap jaringan fisik maya sementara juga membahas masalah penelitian terbuka dan implikasi sosial dari jaringan tersebut ,1,0.4482758620689655,0,1,1
757,65,dapat mengidentifikasi dan menjelaskan persyaratan aplikasi kontrol dan cps sistem cyber secara virtual sehubungan dengan solusi jaringan  dapat mencocokkan prinsip desain jaringan fisik maya dengan persyaratan aplikasi yang berbeda  memahami dan menjelaskan konsekuensi dari jaringan nirkabel besar dan atau kritis untuk lapisan yang lebih tinggi dari sistem komunikasi dapat mengidentifikasi tantangan penelitian terbuka utama dalam konteks jaringan fisik maya dan implikasinya dalam memenuhi tantangan sosial,2,0.4307692307692308,1,0,1
758,4,spesialis adopsi layanan microsoft,0,1.0,1,0,0
759,126,dalam kursus pendahuluan ini anda akan mempelajari enam elemen penting dalam mendorong adopsi layanan cloud microsoft anda untuk memberikan nilai bagi perusahaan anda  kursus ini berlaku untuk semua ukuran perusahaan dan menggunakan kantor     dan tim microsoft sebagai contoh layanan untuk membuat skenario dunia nyata  anda akan belajar spesifik tentang unsur unsur penting dalam perencanaan dan pelaksanaan adopsi sukses termasuk struktur tim adopsi layanan bagaimana membuat strategi layanan mengukur keberhasilan metode komunikasi untuk pelatihan umpan balik layanan layanan alat manajemen masyarakat elemen kesiapan teknis kursus ini dimaksudkan untuk pelatihan komunikasi atau staf adopsi serta profesional yang mengelola penggelaran     kantor  bergabung dengan komunitas office     champion dan spesialis adopsi di https aka ms o   champions untuk membagikan pengalaman anda dan belajar dari orang lain yang mendorong penerapan layanan cloud ,1,0.49206349206349204,1,1,1
760,56,mendorong adopsi kantor     dan tim microsoft untuk organisasi anda sebagai contoh beban kerja dalam strategi adopsi layanan cloud  menulis strategi layanan kolaborasi dan komunikasi  menggunakan matriks hasil untuk mengukur dan memilih ukuran keberhasilan  struktur adopter awal dan program juara  bekerja dengan talenta teknis untuk memastikan kesiapan dan kualitas layanan  mengonfigurasikan metode umpan balik pengguna yang skalabel ,2,0.5535714285714286,0,1,1
761,5,analisis dan struktur keselarasan protein,0,0.8,0,0,0
762,125,protein memainkan peran yang sangat penting di semua organisme  sebenarnya sebagian besar pekerjaan yang terjadi di dalam setiap sel terjadi karena protein tertentu digunakan untuk tugas tertentu  sering bentuk tiga dimensi dari protein memainkan peran utama dalam fungsinya  karena itu penting untuk mengetahui struktur semua protein untuk memiliki gagasan tentang fungsi apa yang mereka lakukan  tidak satu pun dari pekerjaan bioinformatika adalah untuk memprediksi struktur tiga dimensi dari protein hanya menggunakan urutan dna yang mengkodekannya serta menentukan efek dari setiap mutasi pada dna pada fungsi struktur tiga dimensi  nin kursus ini bagian dari program micromasters bioinformatika anda akan belajar tentang struktur protein dan dampaknya terhadap fungsi praktek menyelaraskan urutan protein untuk menemukan perbedaan dan menghasilkan struktur model protein menggunakan pendekatan berbasis web dan perangkat lunak ,1,0.4,0,1,1
763,24,menganalisis data besar biologis how untuk menyelaraskan urutan protein untuk menemukan perbedaan dan menentukan struktur generate struktur model dari protein yang tidak diketahui n,2,0.5,1,0,1
764,5,desain dan keseimbangan video game,0,0.8,1,0,0
765,45,dalam kursus ini anda akan memasuki pikiran seorang desainer gim profesional  anda akan belajar bagaimana merancang berbagai jenis permainan memahami kesamaan di antara mereka dan mempelajari apa yang menjadi inti dari setiap desain game termasuk keseimbangan permainan dan mengapa itu adalah kunci untuk desain game ,1,0.37777777777777777,0,1,1
766,33,unsur unsur formal dari permainan seperti tujuan dan mekanik dan desainer menentukan audiens yang sesuai dan kelompok pemain untuk permainan what membuat genre permainan yang berbeda yang berbeda dan permainan desainer permainan n,2,0.5151515151515151,1,0,1
767,3,analisa genom anda,0,0.6666666666666666,0,1,0
768,106,apakah anda tertarik menganalisis dataset biologis tetapi tidak memiliki latar belakang komputasi yang kuat yang ingin anda fokuskan pada biologi dan belajar bagaimana menggunakan pipa praktik terbaik modern yang menggunakan alat alat yang ada  kursus pengantar yang ditujukan untuk para ahli biologi non komputasi akan memperkenalkan biologi spesifik  masalah setiap minggu berpusat pada sekuensing generasi berikutnya dan mengajarkan anda bagaimana menggunakan platform dasar tata surya untuk menjalankan alur kerja dengan mudah dan dengan cara yang ramah pengguna  anda akan mempelajari alur kerja praktik terbaik saat ini untuk perakitan varian genom yang disebut analisis trio dan analisis ekspresi diferensial juga  sebagai jenis masalah biologis yang memotivasi mereka ,1,0.37735849056603776,0,1,1
769,94,bagaimana merekonstruksi genom dengan merangkai fragmen fragmen kecilnya menggunakan alat perakitan genom populer untuk mengurutkan patogen bagaimana menemukan mutasi pada genom anda dan bagaimana menguji apakah mereka terkait dengan penyakit genetik  menyelidiki susunan genetik ayah dan anak ibu trio  untuk mencari tahu apakah anak itu mewarisi penyakit dari orang tua atau mengembangkan penyakit genetik melalui mutasi de novo bagaimana menganalisis ekspresi gen bagaimana menyelidiki gen apa yang dinyalakan atau dimatikan dalam berbagai jaringan untuk mengetahui gen mana yang penting untuk setiap jenis sel dan gen mana yang berlebihan terekspresi pada kanker dan penyakit lainnya ,2,0.40425531914893614,1,1,1
770,6,pembuatan dan proses aset game video,0,0.8333333333333334,0,0,0
771,67,permainan video modern adalah produksi multimedia yang sangat kompleks yang melibatkan elemen grafik gerak dan elemen grafis audio dan elemen elemen naratif dan banyak lagi  tentu saja anda akan belajar bagaimana dan di mana semua bagian ini berasal dari siapa yang bertanggung jawab atas setiap bagian dan tahapan yang berbeda dari proses desain game  kami juga akan menunjukkan kepada anda bagaimana semuanya disatukan untuk menciptakan produk akhir ,1,0.3880597014925373,0,1,1
772,51,bagaimana elemen elemen yang berbeda dalam permainan video dibuat dan aset permainan video dibuat secara berbeda dari produk media lain dan aset yang datang bersama sama dan siapa yang bertanggung jawab untuk membuat semua bagian bekerja bersama sama n video yang mendapatkan u   cpolished u   d ke dalam pengiriman produk n,2,0.39215686274509803,1,0,0
773,7,aplikasi dan batasan dasar blockchain dan fintech,0,0.42857142857142855,1,0,0
774,293,blockchain adalah teknologi inti di fintech  desain asli blockchain terfokus pada cryptocurrency  bitcoin  karena karakteristik spesifiknya banyak perusahaan dan pengguna kini menemukan blockchain sangat berguna untuk aplikasi di banyak area yang tidak terbatas pada mata uang siber termasuk obat asuransi logistik keuangan dan bahkan musik  namun desain blockchain melibatkan teknologi kriptografi yang tidak dapat dengan mudah dipahami oleh mereka yang bukan profesional di bidang itu dan keamanan  untuk lebih memahami jenis aplikasi apa yang paling sesuai dengan blockchain dan bentuk lain dari teknologi buku besar terdistribusi dan potensi dari teknologi yang muncul ini adalah penting untuk memahami dasar pemikiran teknologi dasar dasar dasar kriptografi yang mendasari dan keterbatasannya  kursus online   minggu ini akan memandu anda melalui alasan desain berikut di balik blockchain dan masalah untuk sistem transaksi buku besar yang terdesentralisasi  teknologi yang mendasari misalnya bagaimana algoritma fundamental dan primitif cryptographic dan bekerja bersama di belakang dan bagaimana itu membuat blockchain bekerja dan aman  perbedaan dari berbagai platform blockchain yang ada dan apa yang dapat diberikan oleh platform ini mis  pro dan kontra dari platform utama  apa jenis aplikasi baik yang tradisional dan yang baru muncul paling sesuai dengan teknologi blockchain dan bagaimana teknologi blockchain dapat bermanfaat bagi aplikasi ini  blockchain memang memiliki keterbatasan  kami akan mengungkap masalah dan keterbatasan teknologi blockchain untuk memungkinkan pengembang dan peneliti berpikir tentang bagaimana meningkatkan teknologi dan praktisi blockchain yang ada untuk mengatasi masalah dengan lebih baik saat menggunakan blockchain dalam aplikasi mereka  kursus ini juga akan membahas secara singkat kerugian dari blockchain sehubungan dengan perlindungan aktivitas kriminal  mis  mengapa ransomware selalu meminta bitcoin sebagai tebusan dan masalah pencucian uang  kursus ini bertujuan untuk menargetkan audiens yang luas kursus ini akan memberikan peserta didik pemahaman yang baik tentang keterbatasan penerapan teknologi dan penggunaan ilegal dari teknologi blockchain ,1,0.3924914675767918,1,1,1
